label,text
ham,Cant think of anyone with * spare room off * top of my head
ham,Lul im gettin some juicy gossip at the hospital. Two nurses are talking about how fat they are gettin. And one thinks shes obese. Oyea.
spam,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
ham,I ain't answerin no phone at what is actually a pretty reasonable hour but I'm sleepy
ham,I dont have that much image in class.
spam,"For ur chance to win a å£250 cash every wk TXT: ACTION to 80608. T's&C's www.movietrivia.tv custcare 08712405022, 1x150p/wk."
ham,I don know account details..i will ask my mom and send you.my mom is out of reach now.
ham,Hi dis is yijue i would be happy to work wif Ì_ all for gek1510...
ham,Please ask mummy to call father
ham,I'm working technical support :)voice process.
ham,Great! How is the office today?
ham,Was doing my test earlier. I appreciate you. Will call you tomorrow.
spam,Congratulations ur awarded either å£500 of CD gift vouchers & Free entry 2 our å£100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com 1 win150ppmx3age16
ham,Was playng 9 doors game and gt racing on phone lol
ham,U sick still can go shopping?
ham,I dunno they close oredi not... ÌÏ v ma fan...
ham,It has issues right now. Ill fix for her by tomorrow.
ham,Thanx...
spam,BIG BROTHER ALERT! The computer has selected u for 10k cash or #150 voucher. Call 09064018838. NTT PO Box CRO1327 18+ BT Landline Cost 150ppm mobiles vary
ham,I'm fine. Hope you are also
ham,"Say this slowly.? GOD,I LOVE YOU &amp; I NEED YOU,CLEAN MY HEART WITH YOUR BLOOD.Send this to Ten special people &amp; u c miracle tomorrow, do it,pls,pls do it..."
ham,"Dear all, as we know  &lt;#&gt; th is the  &lt;#&gt; th birthday of our loving Gopalettan. We are planning to give a small gift on that day. Those who like to participate in that you are welcome. Please contact our admin team for more details"
ham,"Tell you what, if you make a little spreadsheet and track whose idea it was to smoke to determine who \smokes too much\"" for the entire month of february"
spam,Loans for any purpose even if you have Bad Credit! Tenants Welcome. Call NoWorriesLoans.com on 08717111821
ham,Were somewhere on Fredericksburg
spam,Urgent Please call 09066612661 from landline. å£5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE award. 20M12AQ. 150ppm. 16+ ‰ÛÏ
ham,"Aldrine, rakhesh ex RTM here.pls call.urgent."
ham,We have pizza if u want
ham,Thanks chikku..:-) gud nyt:-*
ham,Please don't text me anymore. I have nothing else to say.
ham,"Fighting with the world is easy, u either win or lose bt fightng with some1 who is close to u is dificult if u lose - u lose if u win - u still lose."
ham,"I want to show you the world, princess :) how about europe?"
ham,ÌÏ takin linear algebra today?
ham,How r Ì_ going to send it to me?
spam,Txt: CALL to No: 86888 & claim your reward of 3 hours talk time to use from your phone now! Subscribe6GBP/mnth inc 3hrs 16 stop?txtStop www.gamb.tv
ham,All these nice new shirts and the only thing I can wear them to is nudist themed ;_; you in mu?
ham,"Lol you forgot it eh ? Yes, I'll bring it in babe"
ham,Mm i had my food da from out
ham,"Jay wants to work out first, how's 4 sound?"
spam,Great NEW Offer - DOUBLE Mins & DOUBLE Txt on best Orange tariffs AND get latest camera phones 4 FREE! Call MobileUpd8 free on 08000839402 NOW! or 2stoptxt T&Cs
ham,I sent you  &lt;#&gt;  bucks
ham,You know what hook up means right?
ham,WOT U UP 2 J?
ham,K.k:)when are you going?
ham,What makes you most happy?
ham,There is a first time for everything :)
ham,Where r e meeting tmr?
ham,We confirm eating at esplanade?
ham,I gotta collect da car at 6 lei.
ham,TELL HER I SAID EAT SHIT.
ham,What time. I‰Û÷m out until prob 3 or so
ham,I was about to do it when i texted. I finished a long time ago and showered and er'ything!
ham,K.i did't see you.:)k:)where are you now?
ham,"Ooh, 4got, i'm gonna start belly dancing in moseley weds 6.30 if u want 2 join me, they have a cafe too. "
ham,Great. P diddy is my neighbor and comes for toothpaste every morning
ham,"Aight, can you text me the address?"
ham,Wat uniform? In where get?
spam,Ur ringtone service has changed! 25 Free credits! Go to club4mobiles.com to choose content now! Stop? txt CLUB STOP to 87070. 150p/wk Club4 PO Box1146 MK45 2WT
ham,There's someone here that has a year  &lt;#&gt;  toyota camry like mr olayiwola's own. Mileage is  &lt;#&gt; k.its clean but i need to know how much will it sell for. If i can raise the dough for it how soon after landing will it sell. Holla back.
ham,Cause I'm not freaky lol
ham,"K will do, addie &amp; I are doing some art so I'll be here when you get home"
ham,Ok.
spam,You have won a guaranteed å£200 award or even å£1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP
ham,"As in missionary hook up, doggy hook up, standing...|"
ham,Dunno dat's wat he told me. Ok lor...
ham,Where are the garage keys? They aren't on the bookshelf
ham,"\Response\"" is one of d powerful weapon 2 occupy a place in others 'HEART'... So"
ham,Where u been hiding stranger?
ham,"Tick, tick, tick ... Babe"
spam,You have won a guaranteed å£200 award or even å£1000 cashto claim UR award call free on 08000407165 (18+) 2 stop getstop on 88222 PHP
ham,ÌÏ no home work to do meh... 
ham,Sac needs to carry on:)
ham,How u doin baby girl ?? hope u are okay every time I call ure phone is off! I miss u get in touch
ham,"Yes, i'm small kid.. And boost is the secret of my energy.."
ham,Pls send me your address sir.
ham,hi baby im sat on the bloody bus at the mo and i wont be home until about 7:30 wanna do somethin later? call me later ortxt back jess xx
ham,U GOIN OUT 2NITE?
ham,Cool. Do you like swimming? I have a pool and jacuzzi at my house.
ham,Am not interested to do like that.
ham,Stop calling everyone saying I might have cancer. My throat hurts to talk. I can't be answering everyones calls. If I get one more call I'm not babysitting on Monday
ham,U call me alter at 11 ok.
ham,Just sent it. So what type of food do you like?
spam,Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058091854 NOW all will be revealed. PO BOX385 M6 6WU
ham,Where are you ? You said you would be here when I woke ... :-(
ham,645
spam,You are a winner U have been specially selected 2 receive å£1000 cash or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810810
ham,I will reach ur home in  &lt;#&gt;  minutes
ham,We still on for tonight?
ham,S.i'm watching it in live..
ham,Hai ana tomarrow am coming on morning.  &lt;DECIMAL&gt;  ill be there in sathy then we ll go to RTO office. Reply me after came to home.
ham,Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..
ham,New car and house for my parents.:)i have only new job in hand:)
ham,Hi babe its me thanks for coming even though it didnt go that well!i just wanted my bed! Hope to see you soon love and kisses xxx
ham,Ok
ham,Ok give me 5 minutes I think I see her. BTW you're my alibi. You were cutting my hair the whole time.
ham,Realy sorry-i don't recognise this number and am now confused :) who r u please?! 
ham,Doing project w frens lor. 
ham,Do u noe wat time e place dat sells 4d closes?
ham,I'm not. She lip synced with shangela.
ham,"Sorry, I'll call later"
ham,Okie
ham,Not thought bout it... || Drink in tap & spile at seven. || Is that pub on gas st off broad st by canal. || Ok?
ham,Yo do you know anyone  &lt;#&gt;  or otherwise able to buy liquor? Our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night
ham,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)"
ham,I attended but nothing is there.
ham,Kothi print out marandratha.
ham,Just chill for another 6hrs. If you could sleep the pain is not a surgical emergency so see how it unfolds. Okay
ham,"No, I decided that only people who care about stuff vote and caring about stuff is for losers"
spam,Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY å£10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&
ham,Ya it came a while ago
ham,Yes..gauti and sehwag out of odi series.
ham,"Ok., is any problem to u frm him? Wats matter?"
ham,Thanx but my birthday is over already.
ham,Anyway i'm going shopping on my own now. Cos my sis not done yet. Dun disturb u liao.
ham,Which channel:-):-):):-).
ham,Tell me something. Thats okay.
ham,ÌÏ give me some time to walk there.
ham,How much i gave to you. Morning.
spam,"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service"
ham,So can collect ur laptop?
ham,Dont gimme that lip caveboy
ham,"If you want to mapquest it or something look up \usf dogwood drive\"""
ham,It vl bcum more difficult..
ham,S...i will take mokka players only:)
ham,"What's up bruv, hope you had a great break. Do have a rewarding semester."
ham,Going for dinner.msg you after.
ham,Tessy..pls do me a favor. Pls convey my birthday wishes to Nimya..pls dnt forget it. Today is her birthday Shijas
ham,Haf u eaten? Wat time u wan me 2 come?
ham,Feel Yourself That You Are Always Happy.. Slowly It Becomes Your Habit &amp; Finally It Becomes Part Of Your Life.. Follow It.. Happy Morning &amp; Have A Happy Day:)
ham,Wen did you get so spiritual and deep. That's great
ham,"I wasn't well babe, i have swollen glands at my throat ... What did you end up doing ?"
ham,Are you willing to go for aptitude class.
ham,ÌÏ all write or wat..
ham,Oh ok wait 4 me there... My lect havent finish
ham,Still i have not checked it da. . .
ham,"Nothing really, just making sure everybody's up to speed"
spam,SMS SERVICES For your inclusive text credits pls gotto www.comuk.net login 3qxj9 unsubscribe with STOP no extra charge help 08702840625 comuk.220cm2 9AE
ham,"whatever, im pretty pissed off."
ham,Hi its in durban are you still on this number
ham,Can a not?
ham,"Hey... Thk we juz go accordin to wat we discussed yest lor, except no kb on sun... Cos there's nt much lesson to go if we attend kb on sat..."
ham,Then get some cash together and I'll text jason
ham,COME BACK TO TAMPA FFFFUUUUUUU
spam,"accordingly. I repeat, just text the word ok on your mobile phone and send"
ham,Jus finish my lunch on my way home lor... I tot u dun wan 2 stay in sch today...
ham,Must come later.. I normally bathe him in da afternoon mah..
ham,Sorry sent blank msg again. Yup but trying 2 do some serious studying now.
ham,I'm in a movie. Call me 4 wat?
spam,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a å£500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+"
ham,"Good good, billy mates all gone. Just been jogging, again! Did enjoy concert?"
ham,Update your face book status frequently :)
ham,Imagine Life WITHOUT ME... see.. How fast u are searching me?Don't worry.. l'm always there To disturb U.. Goodnoon..:)
ham,You best watch what you say cause I get drunk as a motherfucker
spam,"Urgent! call 09066612661 from landline. Your complementary 4* Tenerife Holiday or å£10,000 cash await collection SAE T&Cs PO Box 3 WA14 2PX 150ppm 18+ Sender: Hol Offer"
ham,"Living is very simple.. Loving is also simple.. Laughing is too simple.. Winning is tooo simple.. But, Being 'SIMPLE' is very difficult...;-) :-)"
ham,Shall i start from hear.
ham,"Hmmm.... Mayb can try e shoppin area one, but forgot e name of hotel..."
ham,Ok.ok ok..then..whats ur todays plan
ham,Do u konw waht is rael FRIENDSHIP Im gving yuo an exmpel: Jsut ese tihs msg.. Evrey splleing of tihs msg is wrnog.. Bt sitll yuo can raed it wihtuot ayn mitsake.. GOODNIGHT &amp; HAVE A NICE SLEEP..SWEET DREAMS..
ham,"I do know what u mean,  is the king of not havin credit! I'm goin2bed now. Night night sweet! Only1more sleep! "
ham,"Good afternoon sexy buns! How goes the job search ? I wake and you are my first thought as always, my love. I wish your fine and happy and know I adore you!"
ham,Happy birthday... May u find ur prince charming soon n dun work too hard...
ham,Kind of. Took it to garage. Centre part of exhaust needs replacing. Part ordered n taking it to be fixed tomo morning.
ham,Wot is u up 2 then bitch?
ham,Hi Petey!noiåÕm ok just wanted 2 chat coz avent spoken 2 u 4 a long time-hope ur doin alrite.have good nit at js love ya am.x
ham,Those cocksuckers. If it makes you feel better ipads are worthless garbage novelty items and you should feel bad for even wanting one
spam,You have won a guaranteed 32000 award or maybe even å£1000 cash to claim ur award call free on 0800 ..... (18+). Its a legitimat efreefone number wat do u think???
ham,Feel like trying kadeem again? :V
ham,"Call me da, i am waiting for your call."
spam,"This is the 2nd time we have tried 2 contact u. U have won the å£750 Pound prize. 2 claim is easy, call 087187272008 NOW1! Only 10p per minute. BT-national-rate."
ham,Why you Dint come with us.
ham,Ok...
spam,Santa calling! Would your little ones like a call from Santa Xmas Eve? Call 09077818151 to book you time. Calls1.50ppm last 3mins 30s T&C www.santacalling.com
ham,"Dear,Me at cherthala.in case u r coming cochin pls call bfore u start.i shall also reach accordingly.or tell me which day u r coming.tmorow i am engaged ans its holiday."
ham,Also andros ice etc etc
ham,You see the requirements please
ham,"Awesome, lemme know whenever you're around"
ham,"Awesome, I remember the last time we got somebody high for the first time with diesel :V"
ham,Yun buying... But school got offer 2000 plus only...
ham,I want to lick your pussy now...
ham,"Hello, my love! How goes that day ? I wish your well and fine babe and hope that you find some job prospects. I miss you, boytoy ... *a teasing kiss*"
ham,I asked sen to come chennai and search for job.
ham,Yo dude guess who just got arrested the other day
ham,How long does applebees fucking take
ham,The length is e same but e top shorter n i got a fringe now. I thk i'm not going liao. Too lazy. Dun wan 2 distract u also.
ham,Does not operate after  &lt;#&gt;  or what
ham,Please give it 2  or i will pick it up on Tuesday evening about 8 if that is ok.
ham,"Sorry, I can't text &amp; drive coherently, see you in twenty"
ham,"Don't worry, * is easy once have ingredients!"
ham,"Argh my 3g is spotty, anyway the only thing I remember from the research we did was that province and sterling were the only problem-free places we looked at"
ham,Great to hear you are settling well. So what's happenin wit ola?
ham,You are a great role model. You are giving so much and i really wish each day for a miracle but God as a reason for everything and i must say i wish i knew why but i dont. I've looked up to you since i was young and i still do. Have a great day.
spam,Join the UK's horniest Dogging service and u can have sex 2nite!. Just sign up and follow the instructions. Txt ENTRY to 69888 now! Nyt.EC2A.3LP.msg@150p
ham,I not busy juz dun wan 2 go so early.. Hee.. 
ham,Hey! Congrats 2u2. id luv 2 but ive had 2 go home!
ham,Huh so late... Fr dinner?
ham,Oh really?? Did you make it on air? What's your talent?
ham,"Aight yo, dats straight dogg"
ham,twenty past five he said will this train have been to durham already or not coz i am in a reserved seat
spam,No 1 POLYPHONIC tone 4 ur mob every week! Just txt PT2 to 87575. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
ham,"No, its true..k,Do u knw dis no. &lt;#&gt; ?"
ham,Does daddy have a bb now.
ham,I doubt you could handle 5 times per night in any case...
ham,He's in lag. That's just the sad part but we keep in touch thanks to skype
ham,"That's fine, have him give me a call if he knows what he wants or has any questions"
ham,What's your room number again? Wanna make sure I'm knocking on the right door
spam,You have been specially selected to receive a 2000 pound award! Call 08712402050 BEFORE the lines close. Cost 10ppm. 16+. T&Cs apply. AG Promo
ham,K fyi x has a ride early tomorrow morning but he's crashing at our place tonight
ham,It should take about  &lt;#&gt;  min
spam,Freemsg: 1-month unlimited free calls! Activate SmartCall Txt: CALL to No: 68866. Subscriptn3gbp/wk unlimited calls Help: 08448714184 Stop?txt stop landlineonly
ham,"Aight, can you text me the address?"
ham,Re your call; You didn't see my facebook huh?
ham, and  picking them up from various points
ham,Please sen :)my kind advice :-)please come here and try:-)
ham,Nite nite pocay wocay luv u more than n e thing 4eva I promise ring u 2morrowxxxx
ham,U repeat e instructions again. Wat's e road name of ur house?
ham,ALRITE
ham,Thanks love. But am i doing torch or bold.
ham,I know she called me
ham,I'm really not up to it still tonight babe
ham,Prepare to be pleasured :)
ham,I reach home safe n sound liao...
ham,Hi Harish's rent has been transfred to ur Acnt.
ham,I'm home.
ham,Same to u...
ham,Good Morning plz call me sir
ham,After the drug she will be able to eat.
ham,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,"
ham,"I keep seeing weird shit and bein all \woah\"" then realising it's actually reasonable and I'm all \""oh\"""""
ham,Yeah right! I'll bring my tape measure fri!
ham,excellent. I spent  &lt;#&gt;  years in the Air Force. Iraq and afghanistan. I am stable and honest. do you like traveling?
ham,Its a valentine game. . . send dis msg to all ur friends. . If 5 answers r d same then someone really loves u. . Ques- which colour suits me the best?
ham,Yup ok...
ham,"K, can that happen tonight?"
ham,Ball is moving a lot.will spin in last :)so very difficult to bat:)
ham,Ok lor... Or u wan me go look 4 u?
ham,"Probably, want to pick up more?"
ham,No da. . Vijay going to talk in jaya tv
ham,"Yeah, I'll leave in a couple minutes &amp; let you know when I get to mu"
ham,K. Did you call me just now ah? 
ham,ÌÏ eatin later but i'm eatin wif my frens now lei... ÌÏ going home first? 
ham,From 5 to 2 only my work timing.
spam,Hope you enjoyed your new content. text stop to 61610 to unsubscribe. help:08712400602450p Provided by tones2you.co.uk
ham,You available now? I'm like right around hillsborough &amp;  &lt;#&gt; th
ham,Probably a couple hours tops
ham,"Sorry, I'll call later"
spam,SMS SERVICES For your inclusive text credits pls gotto www.comuk.net login 3qxj9 unsubscribe with STOP no extra charge help 08702840625 comuk.220cm2 9AE
ham,"Sorry, I'll call later"
ham,Me fine..absolutly fine
ham,The evo. I just had to download flash. Jealous?
spam,This msg is for your mobile content order It has been resent as previous attempt failed due to network error Queries to customersqueries@netvision.uk.com
ham,Don know. I did't msg him recently.
spam,5p 4 alfie Moon's Children in need song on ur mob. Tell ur m8s. Txt Tone charity to 8007 for Nokias or Poly charity for polys: zed 08701417012 profit 2 charity.
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/msg. CC: 08718720201 PO BOX 114/14 TCR/W1
ham,"Good morning, my boytoy! How's those yummy lips ? Where's my sexy buns now ? What do you do ? Do you think of me ? Do you crave me ? Do you need me ?"
ham,"Al he does is moan at me if n e thin goes wrong its my fault&al de arguments r my fault&fed up of him of himso y bother? Hav 2go, thanx.xx"
spam,"Shop till u Drop, IS IT YOU, either 10K, 5K, å£500 Cash or å£100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary"
ham,"Hi Shanil,Rakhesh here.thanks,i have exchanged the uncut diamond stuff.leaving back. Excellent service by Dino and Prem."
spam,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a å£500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18+"
ham,"Hi. Wk been ok - on hols now! Yes on for a bit of a run. Forgot that i have hairdressers appointment at four so need to get home n shower beforehand. Does that cause prob for u?\""
ham"""
ham,So u gonna get deus ex?
spam,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX å£1.50
ham,Hey what are you doing. Y no reply pa..
ham,(You didn't hear it from me)
ham,Ujhhhhhhh computer shipped out with address to sandiago and parantella lane. Wtf. Poop.
ham,Also remember to get dobby's bowl from your car
ham,Did you catch the bus ? Are you frying an egg ? Did you make a tea? Are you eating your mom's left over dinner ? Do you feel my Love ?
ham,Is there coming friday is leave for pongal?do you get any news from your work place.
ham,Get ready for  &lt;#&gt;  inches of pleasure...
ham,"Can you tell Shola to please go to college of medicine and visit the academic department, tell the academic secretary what the current situation is and ask if she can transfer there. She should ask someone to check Sagamu for the same thing and lautech. Its vital she completes her medical education in Nigeria. Its less expensive much less expensive. Unless she will be getting citizen rates in new zealand."
ham,watever reLation u built up in dis world only thing which remains atlast iz lonlines with lotz n lot memories! feeling..
ham,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com"
ham,ÌÏ still got lessons?  ÌÏ in sch?
ham,Are you angry with me. What happen dear
ham,U definitely need a module from e humanities dis sem izzit? U wan 2 take other modules 1st?
ham,I dunno they close oredi not... ÌÏ v ma fan...
ham,Super msg da:)nalla timing.
ham,\Hey sorry I didntgive ya a a bellearlier hunny
ham,"Perhaps * is much easy give your account identification, so i will tomorrow at UNI"
spam,You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!
ham,"I had been hoping i would not have to send you this message. My rent is due and i dont have enough for it. My reserves are completely gone. Its a loan i need and was hoping you could her. The balance is  &lt;#&gt; . Is there a way i could get that from you, till mid march when i hope to pay back."
ham,I don wake since. I checked that stuff and saw that its true no available spaces. Pls call the embassy or send a mail to them.
ham,"Gal n boy walking in d park. gal-can i hold ur hand? boy-y? do u think i would run away? gal-no, jst wana c how it feels walking in heaven with an prince..GN:-)"
spam,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.
ham,I think u have the wrong number.
ham,Watching tv now. I got new job :)
ham,But that's on ebay it might be less elsewhere.
spam,We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed
spam,You'll not rcv any more msgs from the chat svc. For FREE Hardcore services text GO to: 69988 If u get nothing u must Age Verify with yr network & try again
ham,HI DARLIN IVE JUST GOT BACK AND I HAD A REALLY NICE NIGHT AND THANKS SO MUCH FOR THE LIFT SEE U TOMORROW XXX
ham,Nope i waiting in sch 4 daddy... 
spam,U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597
ham,"Ok. Can be later showing around 8-8:30 if you want + cld have drink before. Wld prefer not to spend money on nosh if you don't mind, as doing that nxt wk."
ham,Your opinion about me? 1. Over 2. Jada 3. Kusruthi 4. Lovable 5. Silent 6. Spl character 7. Not matured 8. Stylish 9. Simple Pls reply..
spam,"Shop till u Drop, IS IT YOU, either 10K, 5K, å£500 Cash or å£100 Travel voucher, Call now, 09064011000. NTT PO Box CR01327BT fixedline Cost 150ppm mobile vary"
ham,"Sorry, went to bed early, nightnight"
ham,Uncle boye. I need movies oh. Guide me. Plus you know torrents are not particularly legal here. And the system is slowing down. What should i do. Have a gr8 day. Plus have you started cos i dont meet you online. How was the honey moon.
ham,Just sleeping..and surfing
ham,Dont flatter yourself... Tell that man of mine two pints of carlin in ten minutes please.... 
ham,Also that chat was awesome but don't make it regular unless you can see her in person
ham,Take something for pain. If it moves however to any side in the next 6hrs see a doctor.
ham,Height of recycling: Read twice- People spend time for earning money and the same money is spent for spending time!;-) Good morning.. keep smiling:-)
ham,You have to pls make a note of all she.s exposed to. Also find out from her school if anyone else was vomiting. Is there a dog or cat in the house? Let me know later.
ham,I'll reach in ard 20 mins ok...
ham,"I think your mentor is , but not 100 percent sure."
ham,"Sez, hows u & de arab boy? Hope u r all good give my love 2 evry1 love ya eshxxxxxxxxxxx"
ham,Also andros ice etc etc
spam,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop"
ham,"Wow. I never realized that you were so embarassed by your accomodations. I thought you liked it, since i was doing the best i could and you always seemed so happy about \the cave\"". I'm sorry I didn't and don't have more to give. I'm sorry i offered. I'm sorry your room was so embarassing."""
spam,"Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive å£5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else...."
ham,Did u receive my msg?
ham,"If i let you do this, i want you in the house by 8am."
ham,"Aight, call me once you're close"
ham,Oic... Then better quickly go bathe n settle down...
ham,Hi Chachi tried calling u now unable to reach u .. Pl give me a missed cal once u c tiz msg  Kanagu
ham,"Good afternoon, my love! How goes that day ? I hope maybe you got some leads on a job. I think of you, boytoy and send you a passionate kiss from across the sea"
ham,If you have belive me. Come to my home.
ham,He says he'll give me a call when his friend's got the money but that he's definitely buying before the end of the week
ham, &lt;DECIMAL&gt; m but its not a common car here so its better to buy from china or asia. Or if i find it less expensive. I.ll holla
ham,"TODAY is Sorry day.! If ever i was angry with you, if ever i misbehaved or hurt you? plz plz JUST SLAP URSELF Bcoz, Its ur fault, I'm basically GOOD"
ham,They r giving a second chance to rahul dengra.
ham,K sure am in my relatives home. Sms me de. Pls:-)
ham,"Fuck babe ... I miss you already, you know ? Can't you let me send you some money towards your net ? I need you ... I want you ... I crave you ..."
ham,Just normal only here :)
ham,K k pa Had your lunch aha.
ham,If you have belive me. Come to my home.
ham,DO U WANT 2 MEET UP 2MORRO
ham,Where to get those?
ham,No:-)i got rumour that you going to buy apartment in chennai:-)
ham,Just got up. have to be out of the room very soon. ‰Û_. i hadn't put the clocks back til at 8 i shouted at everyone to get up and then realised it was 7. wahay. another hour in bed.
ham,Then we wait 4 u lor... No need 2 feel bad lar...
spam,Phony å£350 award - Todays Voda numbers ending XXXX are selected to receive a å£350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app
ham,I will see in half an hour
ham,"Nothing. I meant that once the money enters your account here, the bank will remove its flat rate. Someone transfered  &lt;#&gt;  to my account and  &lt;#&gt; dollars got removed. So the banks differ and charges also differ.be sure you trust the 9ja person you are sending account details to cos..."
ham,Pls dont restrict her from eating anythin she likes for the next two days.
ham,You in your room? I need a few
spam,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records"
ham,Thinkin about someone is all good. No drugs for that
ham,No dear i was sleeping :-P
spam,"Ur balance is now å£600. Next question: Complete the landmark, Big, A. Bob, B. Barry or C. Ben ?. Text A, B or C to 83738. Good luck!"
spam,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094594
ham,Oic cos me n my sis got no lunch today my dad went out... So dunno whether 2 eat in sch or wat...
spam,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime any networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW
ham,Dear good morning how you feeling dear
ham,"I wonder how you got online, my love ? Had you gone to the net cafe ? Did you get your phone recharged ? Were you on a friends net ? I think of you, boytoy"
ham,Dai what this da.. Can i send my resume to this id.
ham,I wish that I was with you. Holding you tightly. Making you see how important you are. How much you mean to me ... How much I need you ... In my life ...
ham,I'm done. C Ì_ there.
ham,Many more happy returns of the day. I wish you happy birthday.
ham,Its hard to believe things like this. All can say lie but think twice before saying anything to me.
ham,Dun b sad.. It's over.. Dun thk abt it already. Concentrate on ur other papers k.
ham,Mine here like all fr china then so noisy.
ham,"Good stuff, will do."
ham,IM REALY SOZ IMAT MY MUMS 2NITE WHAT ABOUT 2MORO 
ham,"That's good, because I need drugs"
ham,Bognor it is! Should be splendid at this time of year.
ham,\YEH I AM DEF UP4 SOMETHING SAT
spam,"Got what it takes 2 take part in the WRC Rally in Oz? U can with Lucozade Energy! Text RALLY LE to 61200 (25p), see packs or lucozade.co.uk/wrc & itcould be u!"
spam,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 8000930705
ham,U wake up already? Thanx 4 e tau sar piah it's quite nice.
ham,No shoot me. I'm in the docs waiting room. :/
spam,Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B
ham,Lol for real. She told my dad I have cancer
spam,FREE entry into our å£250 weekly competition just text the word WIN to 80086 NOW. 18 T&C www.txttowin.co.uk
ham,For fear of fainting with the of all that housework you just did? Quick have a cuppa
ham,Sorry sent blank msg again. Yup but trying 2 do some serious studying now.
ham,"How is my boy? No sweet words left for me this morning ... *sighs* ... How goes you day, my love ? Did you start your studying?"
ham,Everybody had fun this evening. Miss you.
spam,No. 1 Nokia Tone 4 ur mob every week! Just txt NOK to 87021. 1st Tone FREE ! so get txtin now and tell ur friends. 150p/tone. 16 reply HL 4info
ham,Hui xin is in da lib.
ham,Thanks for your message. I really appreciate your sacrifice. I'm not sure of the process of direct pay but will find out on my way back from the test tomorrow. I'm in class now. Do have a wonderful day.
ham,Ok pa. Nothing problem:-)
ham,Yes i have. So that's why u texted. Pshew...missing you so much
ham,Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;
ham,Shall i send that exe to your mail id.
spam,You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p på£3.99
